departamento,codigodanedepartamento,municipio,codigodanemunicipio,anio,mes,tipodesminado,areadespejada,map,muse,aei,totalartefactosdestruidos,organizacion,estudiosnotecnicos,estudiostecnicos,operacionesdespeje
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2016,5,Comunidades,1016,1,0,0,1,ARMADA NACIONAL,3,0,1
ANTIOQUIA,5,SAN RAFAEL,5667,2017,8,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
ANTIOQUIA,5,GRANADA,5313,2013,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN LUIS,5660,2018,5,Comunidades,11398,3,0,0,3,BRDEH,2,1,1
CALDAS,17,SAMANA,17662,2015,7,Comunidades,19694,9,0,0,9,BRDEH,5,0,2
CAQUETA,18,MONTANITA,18410,2017,2,Comunidades,0,2,0,2,4,BRDEH,4,0,0
META,50,PUERTO CONCORDIA,50450,2018,7,Comunidades,0,0,0,0,0,BRDEH,2,0,0
NARINO,52,CaRDOBA,52215,2019,5,Comunidades,0,0,0,0,0,THE HALO TRUST,8,0,0
CAQUETA,18,PUERTO RICO,18592,2017,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CAQUETA,18,BELEN DE LOS ANDAQUIES,18094,2019,3,Comunidades,695,0,0,0,0,BRDEH,0,1,0
SANTANDER,68,MATANZA,68444,2018,1,Comunidades,0,0,0,0,0,BRDEH,3,0,0
CHOCO,27,QUIBDO,27001,2018,7,Comunidades,0,0,0,0,0,BRDEH,1,0,0
ANTIOQUIA,5,GRANADA,5313,2010,10,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,SAN ANTONIO,73675,2018,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2013,12,Comunidades,35055,3,2,0,5,BRDEH,2,4,2
CALDAS,17,MANZANARES,17433,2019,6,Comunidades,0,0,0,0,0,BRDEH,6,0,0
ANTIOQUIA,5,GRANADA,5313,2011,6,Comunidades,5796,3,0,0,3,BRDEH,4,8,2
META,50,VILLAVICENCIO,50001,2018,5,Comunidades,0,0,0,0,0,BRDEH,5,0,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2010,12,Comunidades,6422,5,0,0,5,BRDEH,2,0,3
CAUCA,19,BUENOS AIRES,19110,2019,3,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
NARINO,52,LEIVA,52405,2018,6,Comunidades,0,0,0,0,0,PERIGEO,3,0,0
BOLIVAR,13,ZAMBRANO,13894,2016,10,Comunidades,0,0,0,0,0,ARMADA NACIONAL,0,0,0
ANTIOQUIA,5,ARGELIA,5055,2017,2,Comunidades,0,0,0,0,0,THE HALO TRUST,2,0,0
ANTIOQUIA,5,SAN RAFAEL,5667,2017,10,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
ANTIOQUIA,5,CARMEN DE VIBORAL,5148,2015,10,Comunidades,1696,2,0,0,2,THE HALO TRUST,1,0,1
TOLIMA,73,RIOBLANCO,73616,2018,12,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
CALDAS,17,SAMANA,17662,2011,10,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2016,8,Comunidades,0,0,0,0,0,ARMADA NACIONAL,0,0,0
ANTIOQUIA,5,SAN RAFAEL,5667,2019,6,Comunidades,476,0,0,0,0,THE HALO TRUST,0,0,1
META,50,VISTAHERMOSA,50711,2017,12,Comunidades,22406,0,0,0,0,THE HALO TRUST,0,0,2
SANTANDER,68,EL CARMEN,68235,2012,6,Comunidades,1390,1,1,0,2,BRDEH,0,2,1
ANTIOQUIA,5,ALEJANDRIA,5021,2019,4,Comunidades,4212,0,0,0,0,BRDEH,1,0,1
ANTIOQUIA,5,GRANADA,5313,2014,8,Comunidades,7651,5,0,0,5,BRDEH,4,2,2
CAQUETA,18,FLORENCIA,18001,2017,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
HUILA,41,TELLO,41799,2018,4,Comunidades,0,0,0,0,0,BRDEH,1,0,0
PUTUMAYO,86,SAN MIGUEL,86757,2018,4,Comunidades,0,0,3,1,4,CAMPANA COLOMBIANA CONTRA MINAS,1,0,0
META,50,SAN JUAN DE ARAMA,50683,2019,2,Comunidades,0,0,0,0,0,THE HALO TRUST,3,0,0
META,50,PUERTO CONCORDIA,50450,2017,12,Comunidades,0,0,0,0,0,BRDEH,1,0,0
ANTIOQUIA,5,COCORNA,5197,2016,11,Comunidades,8873,4,2,0,6,BRDEH,3,1,2
META,50,VISTAHERMOSA,50711,2017,3,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
ANTIOQUIA,5,SAN LUIS,5660,2017,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CAUCA,19,BALBOA,19075,2019,5,Comunidades,0,0,0,0,0,CAMPANA COLOMBIANA CONTRA MINAS,1,0,0
ANTIOQUIA,5,BRICENO,5107,2017,4,Comunidades,0,0,0,0,0,BRDEH,1,0,0
TOLIMA,73,CHAPARRAL,73168,2017,12,Comunidades,0,0,0,0,0,THE HALO TRUST,9,0,0
META,50,VISTAHERMOSA,50711,2017,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2016,8,Comunidades,0,0,0,0,0,BRDEH,1,0,0
TOLIMA,73,HERVEO,73347,2018,2,Comunidades,0,0,0,0,0,BRDEH,8,0,0
ANTIOQUIA,5,ARGELIA,5055,2017,10,Comunidades,8608,0,0,0,0,THE HALO TRUST,15,0,1
PUTUMAYO,86,MOCOA,86001,2018,9,Comunidades,0,0,0,0,0,BRDEH,9,0,0
ANTIOQUIA,5,SAN ANDRES,5647,2019,4,Comunidades,12346,0,0,0,0,BRDEH,5,1,0
CAQUETA,18,SAN JOSE DEL FRAGUA,18610,2018,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN ANDRES,5647,2017,11,Comunidades,0,0,0,0,0,BRDEH,1,0,0
SANTANDER,68,SABANA DE TORRES,68655,2016,3,Comunidades,0,0,0,0,0,BRDEH,3,0,0
TOLIMA,73,CHAPARRAL,73168,2017,6,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
SANTANDER,68,EL CARMEN,68235,2016,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,COCORNA,5197,2017,3,Comunidades,8664,0,0,0,0,BRDEH,2,0,2
META,50,MESETAS,50330,2015,12,Comunidades,0,0,0,0,0,AYUDA POPULAR NORUEGA,0,0,0
ANTIOQUIA,5,SAN LUIS,5660,2019,4,Comunidades,6356,0,0,0,0,BRDEH,0,1,0
CUNDINAMARCA,25,SAN JUAN DE RIOSECO,25662,2018,8,Comunidades,0,0,0,0,0,BRDEH,1,0,0
TOLIMA,73,ATACO,73067,2016,4,Comunidades,0,0,0,0,0,THE HALO TRUST,10,0,0
META,50,VISTAHERMOSA,50711,2018,3,Comunidades,9363,0,0,0,0,BRDEH,0,1,0
SANTANDER,68,EL CARMEN,68235,2014,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,ARGELIA,5055,2017,11,Comunidades,10516,5,0,0,5,THE HALO TRUST,6,0,3
ANTIOQUIA,5,NARINO,5483,2014,8,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
VALLE DEL CAUCA,76,EL CERRITO,76248,2010,6,Bases Militares,7483,137,8,0,145,BRDEH,0,0,1
TOLIMA,73,VILLARRICA,73873,2017,10,Comunidades,0,0,0,0,0,BRDEH,9,0,0
ANTIOQUIA,5,SAN ROQUE,5670,2019,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,PLANADAS,73555,2019,3,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
META,50,VISTAHERMOSA,50711,2018,7,Comunidades,3672,0,0,0,0,CAMPANA COLOMBIANA CONTRA MINAS,0,0,2
ANTIOQUIA,5,CARMEN DE VIBORAL,5148,2014,11,Comunidades,0,0,0,0,0,THE HALO TRUST,6,0,0
CALDAS,17,SAMANA,17662,2016,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0
HUILA,41,ALGECIRAS,41020,2017,9,Comunidades,0,0,0,0,0,CAMPANA COLOMBIANA CONTRA MINAS,0,0,0
NARINO,52,BELEN,52083,2018,5,Comunidades,0,0,0,0,0,BRDEH,2,0,0
TOLIMA,73,CHAPARRAL,73168,2019,5,Comunidades,3466,0,1,0,1,THE HALO TRUST,1,0,1
CUNDINAMARCA,25,SESQUILE,25736,2018,5,Comunidades,0,0,0,0,0,BRDEH,1,0,0
PUTUMAYO,86,MOCOA,86001,2018,3,Comunidades,0,0,0,0,0,BRDEH,2,0,0
VALLE DEL CAUCA,76,TULUA,76834,2019,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOLIVAR,13,ZAMBRANO,13894,2012,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CAQUETA,18,SAN JOSE DEL FRAGUA,18610,2018,10,Comunidades,0,0,0,0,0,DDG,0,0,0
ANTIOQUIA,5,SAN RAFAEL,5667,2018,9,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
CAUCA,19,MIRANDA,19455,2018,7,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
SANTANDER,68,EL CARMEN,68235,2012,3,Comunidades,2650,0,0,0,0,BRDEH,1,3,0
SUCRE,70,CHALAN,70230,2019,3,Comunidades,0,0,0,0,0,ARMADA NACIONAL,1,0,0
ANTIOQUIA,5,SONSON,5756,2015,6,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2013,8,Comunidades,9417,0,0,0,0,BRDEH,1,1,0
ANTIOQUIA,5,ITUANGO,5361,2017,10,Comunidades,11810,0,0,0,0,BRDEH,0,2,1
BOGOTA DC,11,BogotA DC,11001,2018,7,Comunidades,0,0,0,0,0,ATEXX,1,0,0
ANTIOQUIA,5,SAN JOSE DE LA MONTANA,5658,2019,4,Comunidades,0,0,0,0,0,BRDEH,5,0,0
SANTANDER,68,EL CARMEN,68235,2013,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0
NARINO,52,IPIALES,52356,2019,6,Comunidades,8331,1,0,0,1,THE HALO TRUST,0,0,1
CAQUETA,18,PUERTO RICO,18592,2018,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0
VALLE DEL CAUCA,76,PRADERA,76563,2018,3,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
ANTIOQUIA,5,COCORNA,5197,2015,3,Comunidades,0,0,0,0,0,BRDEH,3,0,0
META,50,EL DORADO,50270,2010,2,Comunidades,2520,2,0,0,2,BRDEH,0,3,0
SANTANDER,68,SAN MIGUEL,68686,2019,3,Comunidades,0,0,0,0,0,BRDEH,2,0,0
ANTIOQUIA,5,SAN ROQUE,5670,2019,4,Comunidades,4122,4,1,0,5,BRDEH,0,0,1
BOGOTA DC,11,BogotA DC,11001,2018,5,Comunidades,0,0,0,0,0,ATEXX,3,0,0
CAUCA,19,CORINTO,19212,2017,10,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,1,0,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2011,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0
META,50,VISTAHERMOSA,50711,2018,10,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,0,0,0
META,50,EL DORADO,50270,2010,3,Comunidades,1119,2,0,0,2,BRDEH,2,1,0
TOLIMA,73,RIOBLANCO,73616,2017,3,Comunidades,578,0,0,0,0,THE HALO TRUST,0,1,0
TOLIMA,73,COYAIMA,73217,2017,12,Comunidades,0,0,0,0,0,BRDEH,2,0,0
META,50,VISTAHERMOSA,50711,2017,9,Comunidades,0,0,0,0,0,AYUDA POPULAR NORUEGA,0,0,0
ANTIOQUIA,5,SAN RAFAEL,5667,2015,7,Comunidades,0,0,0,0,0,THE HALO TRUST,21,0,0
ANTIOQUIA,5,ITUANGO,5361,2017,5,Comunidades,0,0,0,0,0,BRDEH,2,0,0
ANTIOQUIA,5,CARMEN DE VIBORAL,5148,2016,2,Comunidades,4179,1,0,0,1,THE HALO TRUST,1,0,1
META,50,VISTAHERMOSA,50711,2017,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2014,9,Comunidades,0,0,0,0,0,BRDEH,8,0,0
CAQUETA,18,EL DONCELLO,18247,2018,5,Comunidades,0,0,0,0,0,BRDEH,2,0,0
META,50,VISTAHERMOSA,50711,2018,10,Comunidades,4191,0,0,0,0,CAMPANA COLOMBIANA CONTRA MINAS,0,0,2
CAUCA,19,TOTORO,19824,2019,7,Comunidades,0,0,0,0,0,BRDEH,1,0,0
TOLIMA,73,PLANADAS,73555,2018,1,Comunidades,4928,0,0,0,0,THE HALO TRUST,4,0,1
CAQUETA,18,BELEN DE LOS ANDAQUIES,18094,2019,4,Comunidades,0,0,0,0,0,DDG,5,0,0
PUTUMAYO,86,ORITO,86320,2017,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SABANALARGA,5628,2017,10,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CUNDINAMARCA,25,PULI,25580,2018,4,Comunidades,0,0,0,0,0,BRDEH,2,0,0
TOLIMA,73,CHAPARRAL,73168,2018,4,Comunidades,0,0,0,0,0,THE HALO TRUST,2,0,0
ANTIOQUIA,5,PUERTO TRIUNFO,5591,2017,9,Comunidades,0,0,0,0,0,BRDEH,2,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2011,10,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SONSON,5756,2014,7,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
BOYACA,15,GARAGOA,15299,2018,5,Comunidades,0,0,0,0,0,BRDEH,2,0,0
HUILA,41,TELLO,41799,2017,11,Comunidades,0,0,0,3,3,BRDEH,2,0,0
META,50,EL DORADO,50270,2009,1,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,ITUANGO,5361,2017,9,Comunidades,5342,1,0,0,1,BRDEH,0,1,2
TOLIMA,73,CHAPARRAL,73168,2017,5,Comunidades,0,0,0,0,0,BRDEH,7,0,0
ANTIOQUIA,5,GRANADA,5313,2014,5,Comunidades,10630,0,0,0,0,BRDEH,6,3,0
TOLIMA,73,ROVIRA,73624,2018,3,Comunidades,0,0,0,0,0,BRDEH,2,0,0
CALDAS,17,SAMANA,17662,2011,5,Comunidades,5661,21,1,0,22,BRDEH,2,8,5
HUILA,41,ALGECIRAS,41020,2019,6,Comunidades,0,0,0,0,0,CAMPANA COLOMBIANA CONTRA MINAS,0,0,0
CALDAS,17,SAMANA,17662,2014,3,Comunidades,6834,1,0,0,1,BRDEH,8,1,2
ANTIOQUIA,5,GRANADA,5313,2013,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0
META,50,VISTAHERMOSA,50711,2018,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOLIVAR,13,ZAMBRANO,13894,2016,11,Comunidades,0,0,0,0,0,ARMADA NACIONAL,0,0,0
HUILA,41,ACEVEDO,41006,2019,4,Comunidades,0,0,0,0,0,BRDEH,14,0,0
SANTANDER,68,EL CARMEN,68235,2011,8,Comunidades,3662,1,0,0,1,BRDEH,2,2,0
ANTIOQUIA,5,BRICENO,5107,2017,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,NARINO,5483,2015,2,Comunidades,4297,1,0,0,1,THE HALO TRUST,1,1,2
CAQUETA,18,FLORENCIA,18001,2018,9,Comunidades,12115,0,0,0,0,BRDEH,0,1,0
CAQUETA,18,SAN VICENTE DEL CAGUAN,18753,2019,4,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,0,0,0
TOLIMA,73,ATACO,73067,2016,7,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
CALDAS,17,SAMANA,17662,2011,11,Comunidades,8106,1,0,0,1,BRDEH,0,4,0
ANTIOQUIA,5,CARMEN DE VIBORAL,5148,2017,10,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
CALDAS,17,NORCASIA,17495,2019,5,Comunidades,0,0,0,0,0,BRDEH,7,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2009,1,Comunidades,0,0,0,0,0,BRDEH,0,0,0
SANTANDER,68,GUADALUPE,68320,2019,3,Comunidades,0,0,0,0,0,BRDEH,2,0,0
ANTIOQUIA,5,GRANADA,5313,2010,12,Comunidades,4193,0,0,0,0,BRDEH,1,1,0
META,50,PUERTO LLERAS,50577,2018,10,Comunidades,0,0,0,0,0,AYUDA POPULAR NORUEGA,3,0,0
ANTIOQUIA,5,NARINO,5483,2013,11,Comunidades,0,0,0,0,0,THE HALO TRUST,3,0,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2011,8,Comunidades,5936,7,0,0,7,BRDEH,2,1,1
SANTANDER,68,BARRANCABERMEJA,68081,2017,8,Comunidades,0,0,0,0,0,BRDEH,1,0,0
CALDAS,17,SAMANA,17662,2011,6,Comunidades,0,0,0,0,0,BRDEH,0,0,0
SUCRE,70,COLOSO,70204,2018,7,Comunidades,0,0,0,0,0,ARMADA NACIONAL,1,0,0
VALLE DEL CAUCA,76,SAN PEDRO,76670,2017,3,Comunidades,0,0,0,0,0,BRDEH,1,0,0
ANTIOQUIA,5,SAN RAFAEL,5667,2018,4,Comunidades,14450,0,0,0,0,THE HALO TRUST,0,0,2
TOLIMA,73,PLANADAS,73555,2018,4,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
ANTIOQUIA,5,GRANADA,5313,2011,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CUNDINAMARCA,25,LA PENA,25398,2018,1,Comunidades,0,0,0,0,0,BRDEH,4,0,0
CAUCA,19,CALOTO,19142,2018,3,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,1,0,0
ANTIOQUIA,5,NARINO,5483,2014,8,Comunidades,1263,0,0,0,0,THE HALO TRUST,13,0,1
ANTIOQUIA,5,BRICENO,5107,2017,6,Comunidades,0,0,0,0,0,AYUDA POPULAR NORUEGA,1,0,0
ANTIOQUIA,5,GRANADA,5313,2013,8,Comunidades,15488,0,0,0,0,BRDEH,1,3,0
BOLIVAR,13,ZAMBRANO,13894,2011,6,Comunidades,0,0,0,0,0,BRDEH,1,0,0
BOLIVAR,13,ZAMBRANO,13894,2011,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CAUCA,19,CALOTO,19142,2018,4,Comunidades,0,0,0,0,0,THE HALO TRUST,2,0,0
META,50,LEJANIAS,50400,2018,8,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
CALDAS,17,SAMANA,17662,2015,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
QUINDIO,63,CALARCA,63130,2008,11,Bases Militares,1909,126,7,0,133,BRDEH,0,0,1
VALLE DEL CAUCA,76,EL AGUILA,76243,2019,5,Comunidades,0,0,0,0,0,BRDEH,5,0,0
VALLE DEL CAUCA,76,PALMIRA,76520,2018,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0
META,50,VISTAHERMOSA,50711,2018,3,Comunidades,6083,0,0,0,0,HANDICAP INTERNATIONAL,0,0,1
CALDAS,17,SAMANA,17662,2011,3,Comunidades,1890,2,0,0,2,BRDEH,0,4,1
CAQUETA,18,FLORENCIA,18001,2017,3,Comunidades,0,0,0,0,0,BRDEH,5,0,0
META,50,VISTAHERMOSA,50711,2011,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0
NARINO,52,IPIALES,52356,2017,11,Comunidades,0,0,0,0,0,BRDEH,3,0,0
CAQUETA,18,FLORENCIA,18001,2016,12,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,PLANADAS,73555,2017,9,Comunidades,2260,0,6,2,8,BRDEH,1,0,1
NARINO,52,IPIALES,52356,2017,10,Comunidades,0,0,0,0,0,BRDEH,1,0,0
NARINO,52,IPIALES,52356,2018,11,Comunidades,0,0,0,0,0,THE HALO TRUST,2,0,0
TOLIMA,73,ATACO,73067,2016,2,Comunidades,0,0,0,0,0,THE HALO TRUST,2,0,0
TOLIMA,73,COYAIMA,73217,2018,1,Comunidades,0,0,1,0,1,BRDEH,38,0,0
META,50,PUERTO RICO,50590,2017,12,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
META,50,EL CALVARIO,50245,2010,7,Bases Militares,8135,54,13,0,67,BRDEH,0,0,1
SANTANDER,68,EL CARMEN,68235,2018,2,Comunidades,665,0,0,0,0,BRDEH,0,0,1
ANTIOQUIA,5,SAN ANDRES,5647,2017,7,Comunidades,0,0,0,0,0,BRDEH,1,0,0
TOLIMA,73,CHAPARRAL,73168,2010,4,Comunidades,12956,5,0,0,5,BRDEH,0,1,0
HUILA,41,COLOMBIA,41206,2017,10,Comunidades,0,0,0,0,0,BRDEH,8,0,0
META,50,PUERTO GAITAN,50568,2018,10,Comunidades,0,0,0,0,0,BRDEH,2,0,0
SANTANDER,68,EL CARMEN,68235,2012,10,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2016,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0
SANTANDER,68,EL CARMEN,68235,2014,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0
VALLE DEL CAUCA,76,PRADERA,76563,2018,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2013,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOLIVAR,13,SAN JACINTO,13654,2008,11,Comunidades,50811,3,4,0,7,BRDEH,0,0,1
SANTANDER,68,SAN VICENTE DE CHUCURI,68689,2012,4,Comunidades,1728,6,0,0,6,BRDEH,3,1,2
CAUCA,19,CORINTO,19212,2018,5,Comunidades,0,0,0,0,0,HANDICAP INTERNATIONAL,0,0,0
ANTIOQUIA,5,SAN ANDRES,5647,2018,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2017,11,Comunidades,0,1,0,0,1,ARMADA NACIONAL,1,0,0
META,50,VISTAHERMOSA,50711,2017,9,Comunidades,14200,6,0,0,6,THE HALO TRUST,0,0,1
ANTIOQUIA,5,SAN CARLOS,5649,2015,8,Comunidades,0,0,0,0,0,BRDEH,2,0,0
SANTANDER,68,EL CARMEN,68235,2015,4,Comunidades,0,0,0,0,0,BRDEH,0,0,0
BOGOTA DC,11,BogotA DC,11001,2010,4,Bases Militares,17039,447,10,0,457,BRDEH,0,0,1
RISARALDA,66,PUEBLO RICO,66572,2008,10,Bases Militares,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN FRANCISCO,5652,2010,5,Comunidades,0,0,0,0,0,BRDEH,1,0,0
BOLIVAR,13,ZAMBRANO,13894,2012,3,Comunidades,1555,0,0,0,0,BRDEH,0,1,0
SANTANDER,68,SABANA DE TORRES,68655,2016,7,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2015,9,Comunidades,0,0,0,0,0,BRDEH,1,0,0
TOLIMA,73,IBAGUE,73001,2019,2,Comunidades,0,0,0,0,0,BRDEH,29,0,0
ANTIOQUIA,5,GRANADA,5313,2014,10,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CUNDINAMARCA,25,SAN BERNARDO,25649,2018,7,Comunidades,0,0,0,0,0,BRDEH,2,0,0
NARINO,52,BARBACOAS,52079,2010,8,Comunidades,4000,0,0,0,0,BRDEH,0,1,0
ANTIOQUIA,5,CARMEN DE VIBORAL,5148,2015,12,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2011,3,Comunidades,0,0,0,0,0,BRDEH,0,0,0
META,50,SAN JUAN DE ARAMA,50683,2019,5,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
CALDAS,17,MARULANDA,17446,2019,7,Comunidades,0,0,0,0,0,BRDEH,2,0,0
HUILA,41,ALGECIRAS,41020,2018,1,Comunidades,0,0,0,0,0,CAMPANA COLOMBIANA CONTRA MINAS,2,0,0
META,50,MESETAS,50330,2016,11,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
META,50,SAN JUAN DE ARAMA,50683,2016,2,Comunidades,0,0,0,0,0,THE HALO TRUST,8,0,0
ANTIOQUIA,5,ITUANGO,5361,2017,9,Comunidades,0,0,0,0,0,BRDEH,0,0,0
HUILA,41,BARAYA,41078,2017,11,Comunidades,0,0,0,0,0,BRDEH,0,0,0
TOLIMA,73,DOLORES,73236,2018,11,Comunidades,0,0,0,0,0,BRDEH,1,0,0
TOLIMA,73,SAN ANTONIO,73675,2017,10,Comunidades,0,0,0,0,0,BRDEH,7,0,0
CUNDINAMARCA,25,LA PALMA,25394,2018,9,Comunidades,0,0,0,0,0,BRDEH,7,0,0
TOLIMA,73,ATACO,73067,2016,12,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
CALDAS,17,SAMANA,17662,2010,5,Comunidades,0,0,0,0,0,BRDEH,0,0,0
VALLE DEL CAUCA,76,DAGUA,76233,2009,7,Bases Militares,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SONSON,5756,2018,7,Comunidades,3578,1,0,0,1,THE HALO TRUST,0,0,1
SANTANDER,68,SAN VICENTE DE CHUCURI,68689,2013,11,Comunidades,6272,2,0,0,2,BRDEH,1,0,1
BOYACA,15,EL COCUY,15244,2019,6,Comunidades,0,0,0,0,0,BRDEH,2,0,0
META,50,VISTAHERMOSA,50711,2018,11,Comunidades,1825,0,1,0,1,CAMPANA COLOMBIANA CONTRA MINAS,0,0,1
TOLIMA,73,CHAPARRAL,73168,2017,6,Comunidades,10264,0,2,0,2,BRDEH,17,2,1
ANTIOQUIA,5,GRANADA,5313,2012,2,Comunidades,0,0,0,0,0,BRDEH,3,0,0
ANTIOQUIA,5,GRANADA,5313,2015,5,Comunidades,9373,6,0,0,6,BRDEH,2,2,1
ANTIOQUIA,5,CARMEN DE VIBORAL,5148,2018,1,Comunidades,0,0,0,0,0,THE HALO TRUST,1,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2013,3,Comunidades,0,0,0,0,0,BRDEH,1,0,0
META,50,LEJANIAS,50400,2018,11,Comunidades,0,0,0,0,0,THE HALO TRUST,4,0,0
HUILA,41,NEIVA,41001,2019,6,Comunidades,0,0,0,0,0,BRDEH,1,0,0
META,50,VISTAHERMOSA,50711,2018,1,Comunidades,0,0,0,0,0,THE HALO TRUST,0,0,0
SANTANDER,68,SABANA DE TORRES,68655,2016,11,Comunidades,4040,0,0,0,0,BRDEH,11,2,0
VALLE DEL CAUCA,76,FLORIDA,76275,2017,12,Comunidades,0,0,0,0,0,BRDEH,0,0,0
NARINO,52,SANDONA,52683,2019,3,Comunidades,0,0,0,0,0,BRDEH,1,0,0
BOLIVAR,13,EL CARMEN DE BOLIVAR,13244,2016,3,Comunidades,0,1,0,0,1,ARMADA NACIONAL,1,0,0
ANTIOQUIA,5,SAN LUIS,5660,2016,8,Comunidades,0,0,0,0,0,BRDEH,0,0,0
NARINO,52,SAMANIEGO,52678,2008,12,Comunidades,0,0,0,0,0,BRDEH,0,0,0
CALDAS,17,SAMANA,17662,2014,2,Comunidades,0,0,0,0,0,BRDEH,0,0,0
ANTIOQUIA,5,SAN CARLOS,5649,2018,5,Comunidades,1513,1,0,0,1,BRDEH,0,0,1
